Code,Name,Year,Indicator,Indicator code,Value
2400000,ŚLĄSKIE,2012,Średni wiek matki,2167,28.555346123639627
2400000,ŚLĄSKIE,2013,Średni wiek matki,2167,28.691844311097622
2400000,ŚLĄSKIE,2014,Średni wiek matki,2167,28.965074906367043
2400000,ŚLĄSKIE,2015,Średni wiek matki,2167,29.132176587921464
2400000,ŚLĄSKIE,2016,Średni wiek matki,2167,29.33964250619999
2400000,ŚLĄSKIE,2017,Średni wiek matki,2167,29.572102021302616
2400000,ŚLĄSKIE,2018,Średni wiek matki,2167,29.69107427927505
2400000,ŚLĄSKIE,2019,Średni wiek matki,2167,29.88636812481485
2400000,ŚLĄSKIE,2020,Średni wiek matki,2167,30.008099394511284
2400000,ŚLĄSKIE,2021,Średni wiek matki,2167,30.212690004606173
2400000,ŚLĄSKIE,2022,Średni wiek matki,2167,0.0
2600000,ŚWIĘTOKRZYSKIE,2002,Średni wiek matki,2167,26.33879456706282
2600000,ŚWIĘTOKRZYSKIE,2003,Średni wiek matki,2167,26.427890448951292
2600000,ŚWIĘTOKRZYSKIE,2004,Średni wiek matki,2167,26.71882206847614
2600000,ŚWIĘTOKRZYSKIE,2005,Średni wiek matki,2167,26.886991374052453
2600000,ŚWIĘTOKRZYSKIE,2006,Średni wiek matki,2167,27.066349458102035
2600000,ŚWIĘTOKRZYSKIE,2007,Średni wiek matki,2167,27.236822320608137
2600000,ŚWIĘTOKRZYSKIE,2008,Średni wiek matki,2167,27.430747487437184
2600000,ŚWIĘTOKRZYSKIE,2009,Średni wiek matki,2167,27.684640138136725
2600000,ŚWIĘTOKRZYSKIE,2010,Średni wiek matki,2167,27.949859381277623
2600000,ŚWIĘTOKRZYSKIE,2011,Średni wiek matki,2167,28.06594827586207
2600000,ŚWIĘTOKRZYSKIE,2012,Średni wiek matki,2167,28.29157254561251
2600000,ŚWIĘTOKRZYSKIE,2013,Średni wiek matki,2167,28.53162313432836
2600000,ŚWIĘTOKRZYSKIE,2014,Średni wiek matki,2167,28.774916325771663
2600000,ŚWIĘTOKRZYSKIE,2015,Średni wiek matki,2167,28.889403535305796
2600000,ŚWIĘTOKRZYSKIE,2016,Średni wiek matki,2167,29.171536286522148
2600000,ŚWIĘTOKRZYSKIE,2017,Średni wiek matki,2167,29.395510765002292
2600000,ŚWIĘTOKRZYSKIE,2018,Średni wiek matki,2167,29.59901128626061
2600000,ŚWIĘTOKRZYSKIE,2019,Średni wiek matki,2167,29.72886497064579
2600000,ŚWIĘTOKRZYSKIE,2020,Średni wiek matki,2167,29.99662731871838
2600000,ŚWIĘTOKRZYSKIE,2021,Średni wiek matki,2167,29.977629918549958
2600000,ŚWIĘTOKRZYSKIE,2022,Średni wiek matki,2167,0.0
2800000,WARMIŃSKO-MAZURSKIE,2002,Średni wiek matki,2167,26.51797054452101
2800000,WARMIŃSKO-MAZURSKIE,2003,Średni wiek matki,2167,26.491514900662253
2800000,WARMIŃSKO-MAZURSKIE,2004,Średni wiek matki,2167,26.62020257699993
2800000,WARMIŃSKO-MAZURSKIE,2005,Średni wiek matki,2167,26.684149972929074
2800000,WARMIŃSKO-MAZURSKIE,2006,Średni wiek matki,2167,26.860341857691797
2800000,WARMIŃSKO-MAZURSKIE,2007,Średni wiek matki,2167,26.993340163934427
2800000,WARMIŃSKO-MAZURSKIE,2008,Średni wiek matki,2167,27.12662953669135
2800000,WARMIŃSKO-MAZURSKIE,2009,Średni wiek matki,2167,27.38287580118515
2800000,WARMIŃSKO-MAZURSKIE,2010,Średni wiek matki,2167,27.525775156933612
2800000,WARMIŃSKO-MAZURSKIE,2011,Średni wiek matki,2167,27.879254237288134
2800000,WARMIŃSKO-MAZURSKIE,2012,Średni wiek matki,2167,28.006838799720864
2800000,WARMIŃSKO-MAZURSKIE,2013,Średni wiek matki,2167,28.018570170287727
2800000,WARMIŃSKO-MAZURSKIE,2014,Średni wiek matki,2167,28.28628743372976
2800000,WARMIŃSKO-MAZURSKIE,2015,Średni wiek matki,2167,28.44760307903361
2800000,WARMIŃSKO-MAZURSKIE,2016,Średni wiek matki,2167,28.66644350219445
2800000,WARMIŃSKO-MAZURSKIE,2017,Średni wiek matki,2167,28.979632560379827
2800000,WARMIŃSKO-MAZURSKIE,2018,Średni wiek matki,2167,29.149192664572222
2800000,WARMIŃSKO-MAZURSKIE,2019,Średni wiek matki,2167,29.250871350011618
2800000,WARMIŃSKO-MAZURSKIE,2020,Średni wiek matki,2167,29.43921374297985
2800000,WARMIŃSKO-MAZURSKIE,2021,Średni wiek matki,2167,29.476705569788404
2800000,WARMIŃSKO-MAZURSKIE,2022,Średni wiek matki,2167,0.0
3000000,WIELKOPOLSKIE,2002,Średni wiek matki,2167,26.579591097152175
3000000,WIELKOPOLSKIE,2003,Średni wiek matki,2167,26.747808657671943
3000000,WIELKOPOLSKIE,2004,Średni wiek matki,2167,26.950081906180195
3000000,WIELKOPOLSKIE,2005,Średni wiek matki,2167,27.134508059718407
3000000,WIELKOPOLSKIE,2006,Średni wiek matki,2167,27.295307354555433
3000000,WIELKOPOLSKIE,2007,Średni wiek matki,2167,27.40420842734953
3000000,WIELKOPOLSKIE,2008,Średni wiek matki,2167,27.539279169211973
3000000,WIELKOPOLSKIE,2009,Średni wiek matki,2167,27.75854899466758
3000000,WIELKOPOLSKIE,2010,Średni wiek matki,2167,28.033171184824855
3000000,WIELKOPOLSKIE,2011,Średni wiek matki,2167,28.269654955096897
3000000,WIELKOPOLSKIE,2012,Średni wiek matki,2167,28.416144635635558
3000000,WIELKOPOLSKIE,2013,Średni wiek matki,2167,28.559284483465987
3000000,WIELKOPOLSKIE,2014,Średni wiek matki,2167,28.77516216216216
3000000,WIELKOPOLSKIE,2015,Średni wiek matki,2167,28.98860174102285
3000000,WIELKOPOLSKIE,2016,Średni wiek matki,2167,29.19849883620577
3000000,WIELKOPOLSKIE,2017,Średni wiek matki,2167,29.39060568603214
3000000,WIELKOPOLSKIE,2018,Średni wiek matki,2167,29.49522925370055
3000000,WIELKOPOLSKIE,2019,Średni wiek matki,2167,29.605034838089644
3000000,WIELKOPOLSKIE,2020,Średni wiek matki,2167,29.79122195903581
3000000,WIELKOPOLSKIE,2021,Średni wiek matki,2167,29.908450704225352
3000000,WIELKOPOLSKIE,2022,Średni wiek matki,2167,0.0
3200000,ZACHODNIOPOMORSKIE,2002,Średni wiek matki,2167,26.198892918495897
3200000,ZACHODNIOPOMORSKIE,2003,Średni wiek matki,2167,26.289691641182465
3200000,ZACHODNIOPOMORSKIE,2004,Średni wiek matki,2167,26.579743815145047
3200000,ZACHODNIOPOMORSKIE,2005,Średni wiek matki,2167,26.7165383660293
3200000,ZACHODNIOPOMORSKIE,2006,Średni wiek matki,2167,26.8714277009323
3200000,ZACHODNIOPOMORSKIE,2007,Średni wiek matki,2167,27.10889642272621
3200000,ZACHODNIOPOMORSKIE,2008,Średni wiek matki,2167,27.258534440107745
3200000,ZACHODNIOPOMORSKIE,2009,Średni wiek matki,2167,27.575246526221427
3200000,ZACHODNIOPOMORSKIE,2010,Średni wiek matki,2167,27.86216839677047
3200000,ZACHODNIOPOMORSKIE,2011,Średni wiek matki,2167,28.049931258592675
3200000,ZACHODNIOPOMORSKIE,2012,Średni wiek matki,2167,28.13706950532248
3200000,ZACHODNIOPOMORSKIE,2013,Średni wiek matki,2167,28.292382495948136
3200000,ZACHODNIOPOMORSKIE,2014,Średni wiek matki,2167,28.512878300064393
3200000,ZACHODNIOPOMORSKIE,2015,Średni wiek matki,2167,28.767165959703075
3200000,ZACHODNIOPOMORSKIE,2016,Średni wiek matki,2167,28.91439316675166
3200000,ZACHODNIOPOMORSKIE,2017,Średni wiek matki,2167,29.150589825509954
3200000,ZACHODNIOPOMORSKIE,2018,Średni wiek matki,2167,29.313860549743325
3200000,ZACHODNIOPOMORSKIE,2019,Średni wiek matki,2167,29.50246339126865
3200000,ZACHODNIOPOMORSKIE,2020,Średni wiek matki,2167,29.639257101238165
3200000,ZACHODNIOPOMORSKIE,2021,Średni wiek matki,2167,29.734708171206226
3200000,ZACHODNIOPOMORSKIE,2022,Średni wiek matki,2167,0.0
400000,KUJAWSKO-POMORSKIE,2002,Średni wiek matki,2167,26.299558159161993
400000,KUJAWSKO-POMORSKIE,2003,Średni wiek matki,2167,26.389242078076887
400000,KUJAWSKO-POMORSKIE,2004,Średni wiek matki,2167,26.671865656766993
400000,KUJAWSKO-POMORSKIE,2005,Średni wiek matki,2167,26.819857254595227
400000,KUJAWSKO-POMORSKIE,2006,Średni wiek matki,2167,26.987796802573076
400000,KUJAWSKO-POMORSKIE,2007,Średni wiek matki,2167,27.19363711378014
400000,KUJAWSKO-POMORSKIE,2008,Średni wiek matki,2167,27.242205306842127
400000,KUJAWSKO-POMORSKIE,2009,Średni wiek matki,2167,27.429723752114143
400000,KUJAWSKO-POMORSKIE,2010,Średni wiek matki,2167,27.702734997344663
400000,KUJAWSKO-POMORSKIE,2011,Średni wiek matki,2167,28.005102284106624
400000,KUJAWSKO-POMORSKIE,2012,Średni wiek matki,2167,28.09049316124061
400000,KUJAWSKO-POMORSKIE,2013,Średni wiek matki,2167,28.20535939152773
400000,KUJAWSKO-POMORSKIE,2014,Średni wiek matki,2167,28.40027956667166
400000,KUJAWSKO-POMORSKIE,2015,Średni wiek matki,2167,28.640177175612298
400000,KUJAWSKO-POMORSKIE,2016,Średni wiek matki,2167,28.679183467741936
400000,KUJAWSKO-POMORSKIE,2017,Średni wiek matki,2167,28.983397129186603
400000,KUJAWSKO-POMORSKIE,2018,Średni wiek matki,2167,29.092117185140438
400000,KUJAWSKO-POMORSKIE,2019,Średni wiek matki,2167,29.293144452486818
400000,KUJAWSKO-POMORSKIE,2020,Średni wiek matki,2167,29.483650696719035
400000,KUJAWSKO-POMORSKIE,2021,Średni wiek matki,2167,29.604644203722543
400000,KUJAWSKO-POMORSKIE,2022,Średni wiek matki,2167,0.0
600000,LUBELSKIE,2002,Średni wiek matki,2167,26.934216844329203
600000,LUBELSKIE,2003,Średni wiek matki,2167,26.886317670852737
600000,LUBELSKIE,2004,Średni wiek matki,2167,27.034721554294507
600000,LUBELSKIE,2005,Średni wiek matki,2167,27.25634779349761
600000,LUBELSKIE,2006,Średni wiek matki,2167,27.33127093412728
600000,LUBELSKIE,2007,Średni wiek matki,2167,27.472998394127096
600000,LUBELSKIE,2008,Średni wiek matki,2167,27.566952062236517
600000,LUBELSKIE,2009,Średni wiek matki,2167,27.865398014283226
600000,LUBELSKIE,2010,Średni wiek matki,2167,28.13368676827921
600000,LUBELSKIE,2011,Średni wiek matki,2167,28.278940223751345
600000,LUBELSKIE,2012,Średni wiek matki,2167,28.554162345620817
600000,LUBELSKIE,2013,Średni wiek matki,2167,28.74389502482521
600000,LUBELSKIE,2014,Średni wiek matki,2167,28.946893282227155
600000,LUBELSKIE,2015,Średni wiek matki,2167,29.13791529292417
600000,LUBELSKIE,2016,Średni wiek matki,2167,29.352740770873588
600000,LUBELSKIE,2017,Średni wiek matki,2167,29.621877691645135
600000,LUBELSKIE,2018,Średni wiek matki,2167,29.744938062782946
600000,LUBELSKIE,2019,Średni wiek matki,2167,29.98522244114902
600000,LUBELSKIE,2020,Średni wiek matki,2167,30.119662859044027
600000,LUBELSKIE,2021,Średni wiek matki,2167,30.24944414398173
600000,LUBELSKIE,2022,Średni wiek matki,2167,0.0
800000,LUBUSKIE,2002,Średni wiek matki,2167,26.080826271186442
800000,LUBUSKIE,2003,Średni wiek matki,2167,26.37137622588641
800000,LUBUSKIE,2004,Średni wiek matki,2167,26.505731967129957
800000,LUBUSKIE,2005,Średni wiek matki,2167,26.668078668683812
800000,LUBUSKIE,2006,Średni wiek matki,2167,26.857142857142858
800000,LUBUSKIE,2007,Średni wiek matki,2167,26.926361615413114
800000,LUBUSKIE,2008,Średni wiek matki,2167,27.169324288608934
800000,LUBUSKIE,2009,Średni wiek matki,2167,27.48804243847291
800000,LUBUSKIE,2010,Średni wiek matki,2167,27.68242069659018
800000,LUBUSKIE,2011,Średni wiek matki,2167,27.96363112945015
800000,LUBUSKIE,2012,Średni wiek matki,2167,28.09665284074467
800000,LUBUSKIE,2013,Średni wiek matki,2167,28.2887953168327
800000,LUBUSKIE,2014,Średni wiek matki,2167,28.47282832441334
800000,LUBUSKIE,2015,Średni wiek matki,2167,28.660084925690022
800000,LUBUSKIE,2016,Średni wiek matki,2167,28.861516334497637
800000,LUBUSKIE,2017,Średni wiek matki,2167,29.18504854368932
800000,LUBUSKIE,2018,Średni wiek matki,2167,29.17766980035914
800000,LUBUSKIE,2019,Średni wiek matki,2167,29.393094289508632
800000,LUBUSKIE,2020,Średni wiek matki,2167,29.554667593236044
800000,LUBUSKIE,2021,Średni wiek matki,2167,29.71293375394322
800000,LUBUSKIE,2022,Średni wiek matki,2167,0.0
200000,DOLNOŚLĄSKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.129
200000,DOLNOŚLĄSKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.091
200000,DOLNOŚLĄSKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.124
200000,DOLNOŚLĄSKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.148
200000,DOLNOŚLĄSKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.179
200000,DOLNOŚLĄSKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.222
200000,DOLNOŚLĄSKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.316
200000,DOLNOŚLĄSKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.316
200000,DOLNOŚLĄSKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.288
200000,DOLNOŚLĄSKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.21
200000,DOLNOŚLĄSKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.201
200000,DOLNOŚLĄSKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.153
200000,DOLNOŚLĄSKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.225
200000,DOLNOŚLĄSKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.206
200000,DOLNOŚLĄSKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.286
200000,DOLNOŚLĄSKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.361
200000,DOLNOŚLĄSKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.367
200000,DOLNOŚLĄSKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.357
200000,DOLNOŚLĄSKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.282
200000,DOLNOŚLĄSKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.249
200000,DOLNOŚLĄSKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
400000,KUJAWSKO-POMORSKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.287
400000,KUJAWSKO-POMORSKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.269
400000,KUJAWSKO-POMORSKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.256
400000,KUJAWSKO-POMORSKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.271
400000,KUJAWSKO-POMORSKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.308
400000,KUJAWSKO-POMORSKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.348
400000,KUJAWSKO-POMORSKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.433
400000,KUJAWSKO-POMORSKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.419
400000,KUJAWSKO-POMORSKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.388
400000,KUJAWSKO-POMORSKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.297
400000,KUJAWSKO-POMORSKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.294
400000,KUJAWSKO-POMORSKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.253
400000,KUJAWSKO-POMORSKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.285
400000,KUJAWSKO-POMORSKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.249
400000,KUJAWSKO-POMORSKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.318
400000,KUJAWSKO-POMORSKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.411
400000,KUJAWSKO-POMORSKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.374
400000,KUJAWSKO-POMORSKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.369
400000,KUJAWSKO-POMORSKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.37
400000,KUJAWSKO-POMORSKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.314
400000,KUJAWSKO-POMORSKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
600000,LUBELSKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.333
600000,LUBELSKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.343
600000,LUBELSKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.302
600000,LUBELSKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.329
600000,LUBELSKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.33
600000,LUBELSKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.343
600000,LUBELSKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.412
600000,LUBELSKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.405
600000,LUBELSKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.367
600000,LUBELSKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.297
600000,LUBELSKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.299
600000,LUBELSKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.222
600000,LUBELSKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.245
600000,LUBELSKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.257
600000,LUBELSKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.271
600000,LUBELSKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.372
600000,LUBELSKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.348
600000,LUBELSKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.324
600000,LUBELSKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.365
600000,LUBELSKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.3
600000,LUBELSKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
800000,LUBUSKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.226
800000,LUBUSKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.193
800000,LUBUSKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.249
800000,LUBUSKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.243
800000,LUBUSKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.299
800000,LUBUSKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.333
800000,LUBUSKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.4
800000,LUBUSKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.419
800000,LUBUSKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.352
800000,LUBUSKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.298
800000,LUBUSKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.307
800000,LUBUSKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.246
800000,LUBUSKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.267
800000,LUBUSKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.253
800000,LUBUSKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.326
800000,LUBUSKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.43
800000,LUBUSKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.353
800000,LUBUSKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.326
800000,LUBUSKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.376
800000,LUBUSKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.304
800000,LUBUSKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
1000000,ŁÓDZKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.183
1000000,ŁÓDZKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.152
1000000,ŁÓDZKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.18
1000000,ŁÓDZKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.181
1000000,ŁÓDZKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.219
1000000,ŁÓDZKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.243
1000000,ŁÓDZKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.331
1000000,ŁÓDZKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.363
1000000,ŁÓDZKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.353
1000000,ŁÓDZKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.279
1000000,ŁÓDZKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.29
1000000,ŁÓDZKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.232
1000000,ŁÓDZKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.268
1000000,ŁÓDZKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.26
1000000,ŁÓDZKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.324
1000000,ŁÓDZKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.409
1000000,ŁÓDZKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.396
1000000,ŁÓDZKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.349
1000000,ŁÓDZKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.381
1000000,ŁÓDZKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.333
1000000,ŁÓDZKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
1200000,MAŁOPOLSKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.34
1200000,MAŁOPOLSKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.297
1200000,MAŁOPOLSKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.283
1200000,MAŁOPOLSKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.286
1200000,MAŁOPOLSKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.279
1200000,MAŁOPOLSKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.322
1200000,MAŁOPOLSKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.417
1200000,MAŁOPOLSKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.426
1200000,MAŁOPOLSKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.396
1200000,MAŁOPOLSKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.332
1200000,MAŁOPOLSKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.316
1200000,MAŁOPOLSKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.29
1200000,MAŁOPOLSKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.3
1200000,MAŁOPOLSKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.32
1200000,MAŁOPOLSKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.397
1200000,MAŁOPOLSKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.486
1200000,MAŁOPOLSKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.499
1200000,MAŁOPOLSKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.487
1200000,MAŁOPOLSKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.409
1200000,MAŁOPOLSKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.349
1200000,MAŁOPOLSKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
1400000,MAZOWIECKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.237
1400000,MAZOWIECKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.218
1400000,MAZOWIECKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.241
1400000,MAZOWIECKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.261
1400000,MAZOWIECKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.314
1400000,MAZOWIECKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.359
1400000,MAZOWIECKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.434
1400000,MAZOWIECKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.454
1400000,MAZOWIECKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.453
1400000,MAZOWIECKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.366
1400000,MAZOWIECKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.37
1400000,MAZOWIECKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.333
1400000,MAZOWIECKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.382
1400000,MAZOWIECKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.409
1400000,MAZOWIECKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.482
1400000,MAZOWIECKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.57
1400000,MAZOWIECKIE,2018,Współczynnik dzietności i reprodukcji brutto,2346,1.564
1400000,MAZOWIECKIE,2019,Współczynnik dzietności i reprodukcji brutto,2346,1.57
1400000,MAZOWIECKIE,2020,Współczynnik dzietności i reprodukcji brutto,2346,1.43
1400000,MAZOWIECKIE,2021,Współczynnik dzietności i reprodukcji brutto,2346,1.39
1400000,MAZOWIECKIE,2022,Współczynnik dzietności i reprodukcji brutto,2346,
1600000,OPOLSKIE,2002,Współczynnik dzietności i reprodukcji brutto,2346,1.053
1600000,OPOLSKIE,2003,Współczynnik dzietności i reprodukcji brutto,2346,1.01
1600000,OPOLSKIE,2004,Współczynnik dzietności i reprodukcji brutto,2346,1.012
1600000,OPOLSKIE,2005,Współczynnik dzietności i reprodukcji brutto,2346,1.044
1600000,OPOLSKIE,2006,Współczynnik dzietności i reprodukcji brutto,2346,1.039
1600000,OPOLSKIE,2007,Współczynnik dzietności i reprodukcji brutto,2346,1.042
1600000,OPOLSKIE,2008,Współczynnik dzietności i reprodukcji brutto,2346,1.132
1600000,OPOLSKIE,2009,Współczynnik dzietności i reprodukcji brutto,2346,1.147
1600000,OPOLSKIE,2010,Współczynnik dzietności i reprodukcji brutto,2346,1.155
1600000,OPOLSKIE,2011,Współczynnik dzietności i reprodukcji brutto,2346,1.102
1600000,OPOLSKIE,2012,Współczynnik dzietności i reprodukcji brutto,2346,1.146
1600000,OPOLSKIE,2013,Współczynnik dzietności i reprodukcji brutto,2346,1.074
1600000,OPOLSKIE,2014,Współczynnik dzietności i reprodukcji brutto,2346,1.139
1600000,OPOLSKIE,2015,Współczynnik dzietności i reprodukcji brutto,2346,1.124
1600000,OPOLSKIE,2016,Współczynnik dzietności i reprodukcji brutto,2346,1.201
1600000,OPOLSKIE,2017,Współczynnik dzietności i reprodukcji brutto,2346,1.288
